Source,Target,Weight
小厮,胡老爷,23
小厮,金哥,48
小厮,云老爷,32
小厮,来旺儿,4
小厮,贾琏,241
小厮,云光,2
小厮,赵嬷嬷,2
小厮,皇帝,2
小厮,周氏,1
小厮,引泉,2
小厮,扫花,2
小厮,伴鹤,3
小厮,张真人,1
小厮,王子腾,2
小厮,花大姐姐,1
小厮,程日兴,2
小厮,詹光,11
小厮,单聘仁,1
小厮,冯唐,1
小厮,冯紫英,76
小厮,惜春,5
小厮,双瑞,5
小厮,双寿,5
小厮,云儿,5
小厮,小道士,2
小厮,林之孝,36
小厮,赖大,11
小厮,贾环,13
小厮,金钏儿,13
小厮,贾珠,6
小厮,李宫裁,2
小厮,史湘云,2
小厮,金钏,1
小厮,翡翠,3
小厮,鸳鸯,104
小厮,玉钏儿,3
小厮,鲍二,25
小厮,柳湘莲,18
小厮,赖尚荣,8
小厮,杏奴,1
小厮,张德辉,3
小厮,大姐,2
小厮,王太医,6
小厮,麝月,6
小厮,王大夫,4
小厮,王荣,2
小厮,张若锦,2
小厮,赵亦华,2
小厮,周瑞,26
小厮,赖升,2
小厮,贾敬,3
小厮,彩屏,1
小厮,凤丫头,3
小厮,荣国公,1
小厮,娄氏,1
小厮,文官,1
小厮,葵官,1
小厮,艾官,1
小厮,茄官,1
小厮,赵姨娘,1
小厮,钱槐,1
小厮,柳氏,6
小厮,司棋,27
小厮,赵姨奶奶,1
小厮,芳官,3
小厮,俞禄,8
小厮,尤二姐,38
小厮,尤老娘,7
小厮,尤三姐,18
小厮,兴儿,49
小厮,隆儿,1
小厮,警幻,2
小厮,同喜,4
小厮,张华,1
小厮,胡君荣,6
小厮,秋桐,13
小厮,时觉,1
小厮,王信,1
小厮,琥珀,13
小厮,彩云,3
小厮,王公,2
小厮,太妃,4
小厮,北静王妃,4
小厮,佩凤,4
小厮,柳家媳妇,1
小厮,王善保,10
小厮,凤哥儿,3
小厮,邢德全,3
小厮,邢大舅,5
小厮,梅翰林,1
小厮,李员外,1
小厮,王老爷,1
小厮,张王氏,5
小厮,李二,1
小厮,吴良,3
小厮,张三,4
小厮,书吏,2
小厮,张二,1
小厮,皇上,1
小厮,贾雨村,3
小厮,甄士隐,6
小厮,门子,2
小厮,王奶妈,1
小厮,鹦哥,1
小厮,珍珠,1
小厮,包勇,9
小厮,巧姐,7
小厮,妙玉,7
鹦鹉,林黛玉,3
鹦鹉,小厮,2
鹦鹉,贾母,11
鹦鹉,薛姨妈,3
鹦鹉,王熙凤,4
鹦鹉,李宫裁,1
鹦鹉,李氏,2
鹦鹉,宝钗,3
鹦鹉,迎春,2
鹦鹉,探春,2
鹦鹉,惜春,2
鹦鹉,鸳鸯,3
鹦鹉,琥珀,1
鹦鹉,珍珠,1
鹦鹉,紫鹃,35
鹦鹉,雪雁,15
鹦鹉,春纤,1
鹦鹉,司棋,1
鹦鹉,翠墨,1
鹦鹉,彩屏,1
鹦鹉,同喜,1
鹦鹉,素云,1
鹦鹉,丰儿,1
鹦鹉,小红,1
鹦鹉,金钏,1
鹦鹉,彩云,1
鹦鹉,宝玉,5
鹦鹉,贾珍,1
鹦鹉,小道士,2
鹦鹉,麝月,1
鹦鹉,侍书,10
鹦鹉,王大爷,4
贾母,冷子兴,10
贾母,翡翠,7
贾母,王熙凤,4268
贾母,贾琏,571
贾母,荣国公,14
贾母,贾源,1
贾母,玻璃,58
贾母,小厮,254
贾母,李氏,47
贾母,迎春,385
贾母,探春,478
贾母,林如海,7
贾母,宝玉,5543
贾母,王嬷嬷,3
贾母,小丫头,383
贾母,雪雁,73
贾母,鹦哥,10
贾母,李嬷嬷,42
贾母,珍珠,41
贾母,薛蟠,167
贾母,王子腾,39
贾母,贾雨村,10
贾母,薛姨妈,969
贾母,贾政,814
贾母,贾珍,535
贾母,宝钗,924
贾母,林黛玉,291
贾母,惜春,203
贾母,薛宝钗,91
贾母,邢夫人,814
贾母,秦可卿,314
贾母,媚人,4
贾母,麝月,137
贾母,狗儿,55
贾母,警幻,12
贾母,板儿,72
贾母,刘氏,26
贾母,青儿,7
贾母,周瑞,22
贾母,司棋,40
贾母,凤哥,3
贾母,金钏,16
贾母,金钏儿,19
贾母,智能,82
贾母,丰儿,44
贾母,彩明,9
贾母,周姐姐,8
贾母,尤氏,791
贾母,贾蓉,271
贾母,秦钟,507
贾母,詹光,26
贾母,单聘仁,26
贾母,吴新登,31
贾母,戴良,26
贾母,钱华,26
贾母,小幺儿,43
贾母,紫鹃,273
贾母,贾代儒,59
贾母,李贵,69
贾母,玉爱,36
贾母,贾瑞,269
贾母,金荣,222
贾母,香怜,18
贾母,贾蔷,91
贾母,贾菌,72
贾母,贾兰,100
贾母,锄药,14
贾母,墨雨,16
贾母,贾敕,15
贾母,贾效,15
贾母,贾敦,15
贾母,贾琮,20
贾母,贾珩,15
贾母,贾琛,30
贾母,贾琼,46
贾母,贾菱,23
贾母,贾芸,42
贾母,贾芹,29
贾母,贾蓁,15
贾母,贾萍,15
贾母,贾藻,15
贾母,贾蘅,15
贾母,贾芬,15
贾母,贾芳,15
贾母,贾芝,16
贾母,宝珠,39
贾母,戴权,27
贾母,老三,11
贾母,贾代化,3
贾母,水溶,28
贾母,北静王,26
贾母,旺儿,18
贾母,净虚,2
贾母,智善,4
贾母,胡老爷,2
贾母,金哥,6
贾母,云老爷,4
贾母,来旺儿,5
贾母,云光,2
贾母,彩嫔,8
贾母,贾敬,18
贾母,贾环,78
贾母,秋纹,39
贾母,碧痕,4
贾母,鸳鸯,1592
贾母,琥珀,237
贾母,史湘云,166
贾母,李宫裁,38
贾母,夏守忠,3
贾母,贾迎春,1
贾母,引泉,2
贾母,扫花,2
贾母,伴鹤,2
贾母,檀云,1
贾母,彩云,93
贾母,玉钏儿,21
贾母,彩霞,20
贾母,马道婆,54
贾母,王公,14
贾母,太妃,51
贾母,周瑞媳妇,3
贾母,张真人,1
贾母,赵姨娘,66
贾母,贾惜春,2
贾母,鹦鹉,11
贾母,春纤,11
贾母,翠墨,16
贾母,彩屏,16
贾母,同喜,12
贾母,素云,19
贾母,小红,12
贾母,小道士,34
贾母,张道士,45
贾母,云儿,7
贾母,冯紫英,1
贾母,赵侍郎,1
贾母,靛儿,1
贾母,周奶妈,1
贾母,贾珠,27
贾母,周姨娘,11
贾母,凤丫头,218
贾母,凤哥儿,41
贾母,文官,28
贾母,宋妈妈,2
贾母,周大娘,2
贾母,石头,17
贾母,妙玉,83
贾母,王太医,61
贾母,赖大,34
贾母,花大姐姐,2
贾母,金文翔,8
贾母,皇帝,2
贾母,门子,7
贾母,柳湘莲,6
贾母,邢岫烟,36
贾母,李纹,46
贾母,梅翰林,6
贾母,兴儿,1
贾母,贾氏,6
贾母,孔继宗,1
贾母,娄氏,12
贾母,林之孝,105
贾母,王忠,4
贾母,王老爷,14
贾母,张大,5
贾母,贾璜,1
贾母,葵官,3
贾母,赖升,4
贾母,单大良,7
贾母,王大夫,35
贾母,宋嬷嬷,1
贾母,邢忠,6
贾母,艾官,1
贾母,茄官,1
贾母,少妃,2
贾母,尤老娘,8
贾母,俞禄,8
贾母,尤二姐,66
贾母,张华,193
贾母,王信,14
贾母,秋桐,19
贾母,时觉,2
贾母,尤三姐,4
贾母,柳五儿,1
贾母,北静王妃,15
贾母,佩凤,24
贾母,朱大娘,4
贾母,孙大人,2
贾母,小内监,19
贾母,柳家媳妇,11
贾母,傻大姐,24
贾母,大姐,5
贾母,绣桔,5
贾母,王善保,36
贾母,芳官,9
贾母,宋妈,6
贾母,赖嬷嬷,6
贾母,智通,2
贾母,拐子,1
贾母,李员外,3
贾母,孙绍祖,8
贾母,潘三保,24
贾母,秋菱,5
贾母,巧姐,7
贾母,张大老爷,5
贾母,吴大人,6
贾母,周贵妃,1
贾母,鲍二,9
贾母,侍书,20
贾母,黑儿,4
贾母,李妈,5
贾母,薛宝琴,5
贾母,李婶娘,94
贾母,王仁,2
贾母,张老爷,1
贾母,皇上,1
贾母,王奶奶,2
贾母,王奶妈,5
贾母,王大人,3
贾母,赵老爷,4
贾母,赵堂官,10
贾母,老赵,1
贾母,石呆子,2
贾母,刘大夫,9
贾母,何三,1
贾母,包勇,10
贾母,甄宝玉,1
贾母,甄应嘉,7
翡翠,王熙凤,5
翡翠,贾琏,1
翡翠,贾母,7
翡翠,丰儿,2
翡翠,板儿,2
翡翠,李氏,2
翡翠,小厮,3
翡翠,珍珠,1
翡翠,宝玉,1
翡翠,鸳鸯,2
翡翠,琥珀,1
翡翠,玻璃,1
翡翠,彩云,1
翡翠,彩霞,1
翡翠,玉钏儿,1
王熙凤,翡翠,5
王熙凤,贾琏,2046
王熙凤,贾母,4268
王熙凤,邢氏,1
王熙凤,邢夫人,1827
王熙凤,小厮,1508
王熙凤,宝玉,13181
王熙凤,小幺儿,45
王熙凤,李氏,40
王熙凤,迎春,475
王熙凤,探春,801
王熙凤,林如海,16
王熙凤,薛蟠,140
王熙凤,王子腾,89
王熙凤,贾雨村,16
王熙凤,薛姨妈,1054
王熙凤,贾政,979
王熙凤,贾珍,2062
王熙凤,宝钗,1321
王熙凤,林黛玉,354
王熙凤,惜春,409
王熙凤,薛宝钗,110
王熙凤,小丫头,941
王熙凤,秦可卿,1311
王熙凤,媚人,1
王熙凤,麝月,222
王熙凤,狗儿,182
王熙凤,板儿,440
王熙凤,刘氏,95
王熙凤,青儿,128
王熙凤,警幻,75
王熙凤,周瑞,123
王熙凤,周大娘,53
王熙凤,周嫂子,25
王熙凤,凤哥,37
王熙凤,周姐姐,204
王熙凤,玻璃,150
王熙凤,贾蓉,1459
王熙凤,秦钟,2053
王熙凤,金钏儿,194
王熙凤,金钏,44
王熙凤,司棋,247
王熙凤,智能,1449
王熙凤,丰儿,318
王熙凤,彩明,148
王熙凤,冷子兴,84
王熙凤,尤氏,2177
王熙凤,赖二,35
王熙凤,詹光,30
王熙凤,单聘仁,24
王熙凤,吴新登,42
王熙凤,戴良,25
王熙凤,钱华,24
王熙凤,李嬷嬷,14
王熙凤,贾代儒,47
王熙凤,李贵,54
王熙凤,玉爱,18
王熙凤,贾瑞,2224
王熙凤,金荣,113
王熙凤,香怜,9
王熙凤,贾蔷,236
王熙凤,贾菌,48
王熙凤,贾兰,158
王熙凤,锄药,8
王熙凤,墨雨,3
王熙凤,贾敬,28
王熙凤,冯紫英,65
王熙凤,北静郡王,57
王熙凤,贾天祥,5
王熙凤,贾敕,18
王熙凤,贾效,18
王熙凤,贾敦,18
王熙凤,贾琮,20
王熙凤,贾珩,18
王熙凤,贾琛,36
王熙凤,贾琼,48
王熙凤,贾菱,23
王熙凤,贾芸,210
王熙凤,贾芹,36
王熙凤,贾蓁,18
王熙凤,贾萍,18
王熙凤,贾藻,18
王熙凤,贾蘅,18
王熙凤,贾芬,18
王熙凤,贾芳,18
王熙凤,贾芝,18
王熙凤,宝珠,192
王熙凤,戴权,51
王熙凤,老三,13
王熙凤,川宁侯,25
王熙凤,贾代化,6
王熙凤,万虚,41
王熙凤,叶生,41
王熙凤,北静王,55
王熙凤,王兴媳妇,199
王熙凤,色空,62
王熙凤,王仁,132
王熙凤,牛继宗,21
王熙凤,柳彪,21
王熙凤,蒋子宁,21
王熙凤,戚建辉,21
王熙凤,韩奇,21
王熙凤,陈也俊,21
王熙凤,卫若兰,21
王熙凤,水溶,310
王熙凤,旺儿,356
王熙凤,净虚,113
王熙凤,智善,226
王熙凤,胡老爷,113
王熙凤,金哥,309
王熙凤,云老爷,204
王熙凤,来旺儿,49
王熙凤,云光,25
王熙凤,赵嬷嬷,37
王熙凤,太上皇,9
王熙凤,皇太后,9
王熙凤,皇帝,12
王熙凤,赵天栋,3
王熙凤,林之孝,118
王熙凤,妙玉,69
王熙凤,彩嫔,5
王熙凤,贾环,222
王熙凤,赵姨娘,292
王熙凤,史湘云,136
王熙凤,大姐,11
王熙凤,李宫裁,63
王熙凤,小道士,18
王熙凤,周氏,2
王熙凤,夏守忠,1
王熙凤,彩云,203
王熙凤,彩霞,113
王熙凤,贾珠,29
王熙凤,引泉,2
王熙凤,扫花,2
王熙凤,伴鹤,2
王熙凤,倪二,2
王熙凤,方椿,1
王熙凤,秋纹,44
王熙凤,碧痕,8
王熙凤,檀云,7
王熙凤,小红,44
王熙凤,玉钏儿,133
王熙凤,马道婆,8
王熙凤,紫鹃,206
王熙凤,雪雁,40
王熙凤,周姨娘,81
王熙凤,周瑞媳妇,22
王熙凤,张真人,2
王熙凤,贾惜春,4
王熙凤,巧姐,162
王熙凤,文官,18
王熙凤,门子,25
王熙凤,王大夫,27
王熙凤,珍珠,33
王熙凤,鸳鸯,1230
王熙凤,鹦鹉,4
王熙凤,琥珀,224
王熙凤,春纤,4
王熙凤,翠墨,7
王熙凤,彩屏,30
王熙凤,同喜,6
王熙凤,素云,9
王熙凤,张道士,7
王熙凤,赵侍郎,1
王熙凤,靛儿,1
王熙凤,贾迎春,6
王熙凤,周奶妈,4
王熙凤,凤丫头,152
王熙凤,凤哥儿,38
王熙凤,石头,9
王熙凤,赖大,48
王熙凤,鲍二,8
王熙凤,鲍二媳妇,4
王熙凤,赖嬷嬷,14
王熙凤,可人,2
王熙凤,茜雪,2
王熙凤,金彩,2
王熙凤,金文翔,2
王熙凤,柳湘莲,30
王熙凤,李纹,14
王熙凤,薛宝琴,3
王熙凤,梅翰林,4
王熙凤,邢岫烟,25
王熙凤,荣国公,5
王熙凤,娄氏,6
王熙凤,史太君,1
王熙凤,云儿,2
王熙凤,王忠,8
王熙凤,王老爷,6
王熙凤,张大,3
王熙凤,赖升,1
王熙凤,单大良,1
王熙凤,赵国基,2
王熙凤,甄夫人,32
王熙凤,祝妈,1
王熙凤,王太医,10
王熙凤,葵官,4
王熙凤,艾官,4
王熙凤,茄官,4
王熙凤,芳官,44
王熙凤,彩儿,1
王熙凤,柳嫂子,1
王熙凤,邢大舅,19
王熙凤,尤老娘,5
王熙凤,俞禄,29
王熙凤,尤二姐,208
王熙凤,尤三姐,19
王熙凤,老祝妈,1
王熙凤,兴儿,799
王熙凤,张华,270
王熙凤,善姐,2
王熙凤,王信,18
王熙凤,贾氏,5
王熙凤,秋桐,139
王熙凤,胡君荣,12
王熙凤,时觉,3
王熙凤,柳五儿,3
王熙凤,王公,1
王熙凤,太妃,19
王熙凤,北静王妃,4
王熙凤,佩凤,19
王熙凤,朱大娘,18
王熙凤,孙大人,9
王熙凤,小内监,14
王熙凤,小霞,2
王熙凤,柳家媳妇,10
王熙凤,傻大姐,25
王熙凤,绣桔,5
王熙凤,翠云,15
王熙凤,吴兴,8
王熙凤,王善保,262
王熙凤,潘又安,30
王熙凤,宋妈,8
王熙凤,智通,16
王熙凤,拐子,8
王熙凤,李员外,3
王熙凤,夏金桂,1
王熙凤,孙绍祖,23
王熙凤,潘三保,36
王熙凤,皇上,34
王熙凤,王尔调,24
王熙凤,张大老爷,15
王熙凤,赵姨奶奶,7
王熙凤,张王氏,5
王熙凤,李二,1
王熙凤,吴良,3
王熙凤,张三,4
王熙凤,书吏,2
王熙凤,张二,1
王熙凤,侍书,32
王熙凤,黑儿,16
王熙凤,秋菱,2
王熙凤,李妈,19
王熙凤,李婶娘,47
王熙凤,张老爷,9
王熙凤,李十儿,2
王熙凤,王奶妈,2
王熙凤,鹦哥,6
王熙凤,裘世安,12
王熙凤,鲍音,6
王熙凤,贾化,6
王熙凤,李孝,6
王熙凤,贾范,6
王熙凤,王大人,5
王熙凤,李先儿,6
王熙凤,包勇,40
王熙凤,刘大夫,1
王熙凤,何三,1
王熙凤,程日兴,5
王熙凤,甄宝玉,49
王熙凤,神瑛侍者,12
王熙凤,赖尚荣,9
贾琏,翡翠,1
贾琏,王熙凤,2046
贾琏,贾母,571
贾琏,薛蟠,37
贾琏,贾政,279
贾琏,贾珍,497
贾琏,薛姨妈,123
贾琏,周嫂子,30
贾琏,小丫头,250
贾琏,板儿,55
贾琏,凤哥,8
贾琏,周大娘,26
贾琏,周瑞,72
贾琏,周姐姐,7
贾琏,秦钟,27
贾琏,金钏儿,9
贾琏,宝玉,663
贾琏,迎春,16
贾琏,司棋,9
贾琏,探春,30
贾琏,智能,44
贾琏,惜春,25
贾琏,玻璃,7
贾琏,丰儿,50
贾琏,彩明,11
贾琏,金钏,1
贾琏,冷子兴,3
贾琏,尤氏,146
贾琏,秦可卿,23
贾琏,贾蓉,561
贾琏,贾敬,9
贾琏,贾蔷,8
贾琏,邢夫人,168
贾琏,冯紫英,22
贾琏,北静郡王,4
贾琏,林如海,7
贾琏,林黛玉,5
贾琏,贾瑞,16
贾琏,警幻,2
贾琏,色空,4
贾琏,王仁,58
贾琏,宝珠,3
贾琏,牛继宗,1
贾琏,柳彪,1
贾琏,蒋子宁,1
贾琏,戚建辉,1
贾琏,韩奇,1
贾琏,陈也俊,1
贾琏,卫若兰,1
贾琏,来旺儿,4
贾琏,云光,2
贾琏,旺儿,51
贾琏,小厮,241
贾琏,贾雨村,6
贾琏,王子腾,25
贾琏,赵嬷嬷,26
贾琏,太上皇,12
贾琏,皇太后,12
贾琏,皇帝,5
贾琏,单聘仁,1
贾琏,卜固修,1
贾琏,山子野,3
贾琏,赖大,102
贾琏,林之孝,234
贾琏,吴新登,6
贾琏,詹光,2
贾琏,程日兴,2
贾琏,宝钗,131
贾琏,贾兰,16
贾琏,贾环,21
贾琏,大姐,6
贾琏,小道士,1
贾琏,贾芹,92
